@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {happy,sad,angry,calm,fearful,neutral}

@DATA
0.038562,0.023828,2.944055,0.169795,0.163617,0.830995,0.014663,0.127314,-33.599645,1.063499,-0.497775,-0.480595,-0.307492,-0.322505,-0.325882,-0.287746,0.171304,0.224812,0.365219,-0.044405,-0.091188,0.006523,0.013906,0.003052,0.002314,0.001963,0.002354,0.036337,0.004025,0.022334,0.021006,0.008901,0.005369,0.024324,0.031640,0.019545,0.400583,0.068524,0.032401,0.517044,0.032457,0.115108,2.105097,0.590188,0.579949,0.450156,0.372542,0.235624,0.358296,0.358613,0.272748,0.162622,0.366807,0.184208,0.172798,0.009626,0.020372,0.003657,0.002179,0.002411,0.003724,0.009653,0.008618,0.026615,0.027677,0.015480,0.011033,0.010979,calm
0.042429,0.040548,2.843329,0.220081,0.213989,0.717497,0.006420,0.068850,-31.954399,1.699103,-0.142566,-0.128074,-0.098931,-0.008103,0.258035,-0.012528,-0.090672,-0.032498,-0.148287,-0.008695,-0.210834,0.007281,0.004839,0.031022,0.013516,0.019480,0.002870,0.015353,0.001809,0.007700,0.018864,0.028103,0.002957,0.020451,0.032367,0.030599,0.363281,0.067756,0.035703,0.514737,0.004870,0.076315,3.254230,0.639190,0.638348,0.431924,0.408993,0.261855,0.346059,0.241815,0.267406,0.240570,0.207908,0.248603,0.232765,0.008169,0.008093,0.036179,0.012820,0.021044,0.002179,0.015479,0.001927,0.010002,0.013664,0.024732,0.003519,0.010934,calm
0.063036,0.037056,2.781492,0.218834,0.210919,0.725960,0.009023,0.085222,-31.203382,1.154641,-0.539363,-0.405513,-0.247839,-0.433006,-0.127650,-0.359248,0.217706,0.110104,0.370616,0.106150,-0.215329,0.008596,0.009815,0.028786,0.008585,0.004206,0.004394,0.012944,0.002346,0.020345,0.015106,0.006318,0.004287,0.018951,0.034200,0.027836,0.524760,0.064367,0.030002,0.372304,0.007350,0.079517,2.896582,0.806125,0.709916,0.504624,0.446374,0.341064,0.363098,0.434413,0.309249,0.275137,0.387356,0.280870,0.256442,0.013812,0.016151,0.040217,0.012038,0.007346,0.007217,0.014900,0.002766,0.024289,0.016912,0.006575,0.007268,0.014882,calm
0.044960,0.015532,2.849535,0.208385,0.226598,0.487095,0.009896,0.075342,-31.795420,1.903260,0.181519,0.203181,-0.268406,0.259360,0.209787,0.003051,-0.139776,0.042647,-0.187088,0.020860,-0.096811,0.008633,0.001409,0.088026,0.007832,0.010674,0.002191,0.048994,0.002360,0.007483,0.024844,0.036135,0.001286,0.040078,0.025987,0.017025,0.403322,0.052678,0.031227,0.411658,0.008333,0.073307,2.727352,0.641039,0.672705,0.453711,0.392312,0.294729,0.302710,0.314890,0.341186,0.224504,0.232622,0.286000,0.246276,0.014966,0.001896,0.076621,0.009909,0.013154,0.002336,0.028013,0.004407,0.012806,0.027268,0.033385,0.001877,0.021410,calm
0.055589,0.021854,3.045684,0.202438,0.199059,0.944977,0.013922,0.120743,-32.159986,0.961335,-0.760933,-0.530630,-0.415799,-0.353341,-0.299394,-0.218828,0.192308,0.203539,0.226824,0.093957,-0.126626,0.006841,0.016965,0.005025,0.009327,0.003528,0.004650,0.015645,0.003291,0.016586,0.014754,0.009342,0.004318,0.017376,0.034549,0.020672,0.295761,0.076051,0.044519,0.519391,0.026439,0.085105,3.662588,0.673471,0.528155,0.533085,0.346011,0.322517,0.351863,0.267583,0.282566,0.270060,0.266324,0.205323,0.222263,0.008064,0.014864,0.005482,0.014991,0.004422,0.008998,0.017025,0.004883,0.017844,0.019629,0.016895,0.005825,0.011830,calm
0.024210,0.025449,3.094789,0.250637,0.224527,0.646037,0.056098,0.041458,-35.348276,1.455955,0.111147,0.009462,-0.142844,0.091002,0.154994,-0.019363,-0.054233,0.023674,-0.227576,0.019380,-0.120193,0.008443,0.002489,0.025224,0.010372,0.007437,0.001961,0.062684,0.001974,0.005428,0.019390,0.025416,0.001750,0.032680,0.023854,0.020295,0.271798,0.105980,0.065634,0.482057,0.095635,0.062239,3.247757,0.608453,0.514555,0.352045,0.282053,0.255792,0.241029,0.219651,0.232165,0.180863,0.205146,0.266672,0.247904,0.015057,0.004771,0.033225,0.014602,0.010212,0.002633,0.024477,0.004383,0.008214,0.020722,0.022811,0.003857,0.012687,calm
0.047793,0.017956,3.022974,0.201108,0.201428,0.868653,0.019011,0.084711,-32.838758,1.158094,-0.740595,-0.320780,-0.320589,-0.338098,-0.308805,-0.299321,0.080668,0.195131,0.354741,0.096207,-0.150462,0.006051,0.011865,0.007925,0.008104,0.003750,0.003693,0.018033,0.003661,0.027502,0.013904,0.004137,0.002777,0.017896,0.026991,0.016305,0.412354,0.079191,0.050845,0.509865,0.037589,0.063383,2.883635,0.731990,0.687264,0.456069,0.313718,0.260667,0.276219,0.330979,0.272978,0.280362,0.383576,0.222051,0.214176,0.006269,0.013548,0.010444,0.011652,0.005767,0.006514,0.016291,0.005100,0.030303,0.017184,0.005001,0.003428,0.012308,calm
0.050242,0.023960,2.975884,0.164837,0.202599,0.369376,0.011818,0.063325,-30.250601,1.766933,-0.146865,-0.026807,-0.310545,0.097023,0.155387,-0.061923,-0.065057,0.009892,-0.180414,-0.039202,-0.102778,0.011995,0.005893,0.046028,0.006556,0.007857,0.003477,0.056887,0.003078,0.011978,0.015173,0.025784,0.003177,0.032588,0.037978,0.022156,0.354311,0.054448,0.032207,0.370858,0.011090,0.059748,2.412951,0.696374,0.807715,0.504101,0.522734,0.350296,0.243979,0.290105,0.270692,0.225964,0.234013,0.244764,0.218394,0.015672,0.010220,0.056785,0.007877,0.010766,0.004505,0.032155,0.005902,0.020035,0.017268,0.023302,0.004921,0.015821,calm
0.054142,0.025308,2.966810,0.185746,0.181962,0.907670,0.014331,0.100608,-33.067448,0.957005,-0.532375,-0.384482,-0.438712,-0.282917,-0.364188,-0.283589,0.179410,0.163931,0.319221,-0.015238,-0.081812,0.011405,0.008949,0.004148,0.005246,0.003590,0.004587,0.026085,0.004167,0.020682,0.018396,0.005460,0.005381,0.019238,0.038085,0.023532,0.408530,0.073927,0.047880,0.541993,0.031067,0.085253,3.923741,0.642262,0.548854,0.460376,0.347913,0.339488,0.324211,0.385075,0.290775,0.263139,0.370276,0.186466,0.188270,0.016994,0.014629,0.003468,0.006564,0.004284,0.008523,0.030379,0.006622,0.028568,0.021517,0.004879,0.008024,0.012772,calm
0.036274,0.022025,3.019551,0.147191,0.171803,0.365365,0.019033,0.060097,-31.104318,1.893919,-0.095397,-0.341433,0.168337,0.124544,0.063562,-0.025537,-0.039134,-0.103677,-0.166396,-0.072379,-0.111882,0.015584,0.005505,0.027907,0.013890,0.009495,0.003612,0.066118,0.005876,0.013186,0.018897,0.019288,0.003776,0.033800,0.031812,0.020186,0.260398,0.053586,0.050147,0.304220,0.038275,0.061878,2.876296,0.686358,0.680683,0.516397,0.499783,0.263350,0.268882,0.303478,0.197978,0.204160,0.207572,0.159259,0.195581,0.018924,0.007329,0.030998,0.017780,0.013219,0.005119,0.027588,0.013383,0.018801,0.019054,0.024209,0.006750,0.011325,calm
0.059407,0.030498,3.052442,0.231018,0.223550,1.048647,0.009620,0.250920,-30.767019,1.164739,-0.577111,-0.369501,-0.194781,-0.264351,-0.375264,-0.382098,0.167912,0.230551,0.392475,0.021447,-0.163277,0.006112,0.011881,0.017529,0.005002,0.002647,0.003203,0.024615,0.004081,0.026714,0.014737,0.004500,0.003729,0.020099,0.037722,0.024041,0.315364,0.063390,0.026858,0.597836,0.008347,0.138350,2.506379,0.656656,0.645999,0.467156,0.321440,0.289662,0.291902,0.322398,0.294910,0.294905,0.382438,0.214314,0.199824,0.009575,0.016760,0.021824,0.006700,0.004066,0.005289,0.033212,0.007081,0.027617,0.014375,0.004181,0.007148,0.015246,calm
0.035961,0.022616,3.078843,0.143867,0.173594,0.481896,0.024765,0.094419,-31.896330,1.990532,0.098301,-0.095788,-0.083701,0.317828,-0.073527,0.013653,-0.090213,-0.064466,-0.148221,-0.113561,-0.165859,0.013794,0.003236,0.024377,0.007766,0.005439,0.002094,0.048241,0.001547,0.011405,0.033918,0.034423,0.002195,0.031304,0.041676,0.019237,0.307465,0.087388,0.051993,0.609027,0.046825,0.140846,2.706791,0.645127,0.544482,0.387901,0.296827,0.322272,0.213038,0.204078,0.237474,0.197862,0.195527,0.217039,0.218105,0.018633,0.004722,0.029036,0.010961,0.006834,0.002045,0.028649,0.002173,0.019734,0.032253,0.032701,0.002765,0.014036,calm
0.053619,0.028497,2.759781,0.221202,0.235270,0.422487,0.010028,0.076792,-31.894167,1.616984,-0.249807,-0.149441,-0.297501,-0.300659,-0.199200,-0.172256,0.222066,0.302899,0.356771,0.083230,-0.155473,0.006742,0.008609,0.045665,0.003375,0.001858,0.001505,0.077276,0.001270,0.015533,0.017042,0.006801,0.004768,0.034448,0.044209,0.028436,0.446051,0.067965,0.033654,0.449520,0.008643,0.096502,2.924790,0.723980,0.556446,0.433828,0.359781,0.239036,0.300617,0.337433,0.300220,0.174612,0.334378,0.204779,0.228198,0.013520,0.016131,0.039516,0.004097,0.002184,0.001407,0.037527,0.001928,0.015550,0.020050,0.009163,0.008510,0.013836,calm
0.026452,0.019015,3.094238,0.154193,0.173191,0.483713,0.046909,0.075535,-31.924384,2.033928,-0.280718,-0.181764,-0.291997,0.198782,-0.159583,0.113924,-0.039656,-0.105904,0.041848,-0.184932,-0.005561,0.009673,0.007675,0.016054,0.011085,0.017377,0.002561,0.039458,0.003072,0.006319,0.029181,0.027216,0.003354,0.028228,0.021490,0.015502,0.267763,0.083318,0.068856,0.400050,0.078793,0.099546,3.218728,0.792492,0.544263,0.348250,0.352830,0.258786,0.265667,0.230057,0.231216,0.228721,0.197781,0.221782,0.214931,0.009162,0.009004,0.021858,0.013129,0.026898,0.002538,0.028618,0.007910,0.008063,0.027151,0.027181,0.007000,0.012742,calm
0.080817,0.030802,3.060491,0.182374,0.205078,0.581095,0.011581,0.082839,-30.783222,1.355392,-0.364304,-0.482328,-0.607938,-0.106992,-0.354637,-0.164542,0.324905,0.262090,0.286250,0.101735,-0.210500,0.012786,0.010198,0.030002,0.003293,0.002770,0.005243,0.023680,0.001066,0.014200,0.027041,0.011091,0.005419,0.023724,0.042777,0.029268,0.379695,0.056987,0.035427,0.414580,0.010548,0.066081,2.197750,0.739736,0.538341,0.450520,0.473775,0.359166,0.329110,0.397566,0.300627,0.235864,0.354057,0.250242,0.215607,0.019809,0.016118,0.026530,0.002814,0.002872,0.014810,0.017997,0.001103,0.015490,0.029838,0.013479,0.006926,0.013941,calm
0.045506,0.013694,2.839421,0.236903,0.241045,0.532986,0.009228,0.088300,-32.960165,2.268922,0.211785,0.246928,0.094740,0.090510,0.157337,0.064590,-0.067089,-0.024202,-0.116279,0.002061,-0.052684,0.009229,0.002205,0.050717,0.008145,0.005399,0.001814,0.074431,0.005106,0.008708,0.027765,0.030325,0.000987,0.037455,0.037685,0.014009,0.321913,0.047308,0.035266,0.433292,0.009561,0.099090,2.395029,0.612015,0.629176,0.388946,0.307162,0.300168,0.298815,0.203666,0.238038,0.206770,0.231036,0.247151,0.216235,0.012503,0.003602,0.052465,0.012638,0.006907,0.002101,0.043502,0.008995,0.014155,0.025874,0.023866,0.001197,0.015757,calm
0.061762,0.025808,2.976106,0.234282,0.218015,0.963207,0.008286,0.161719,-32.002550,1.130147,-0.430038,-0.303020,-0.500760,-0.370592,-0.323140,-0.245318,0.144181,0.251223,0.199253,0.201145,-0.133924,0.010370,0.015722,0.017556,0.004358,0.003889,0.007387,0.023726,0.003140,0.027332,0.019025,0.009142,0.005414,0.023539,0.033815,0.020990,0.311412,0.049889,0.026150,0.457007,0.005828,0.091770,2.449998,0.648589,0.635561,0.449392,0.348872,0.288881,0.270581,0.448208,0.296383,0.283407,0.396831,0.252042,0.210065,0.013449,0.021952,0.020544,0.004509,0.004017,0.014255,0.030595,0.005750,0.030104,0.018835,0.010174,0.007880,0.014327,calm
0.043664,0.018771,2.876411,0.197164,0.217027,0.524937,0.012657,0.120883,-30.566057,2.153281,-0.221290,-0.157295,-0.198030,0.303725,0.253724,0.019130,-0.097920,-0.114771,-0.100149,-0.021553,-0.098490,0.009205,0.003065,0.036015,0.020508,0.013611,0.003100,0.068144,0.004290,0.014313,0.019435,0.021761,0.002589,0.035288,0.028877,0.014857,0.373218,0.051088,0.032376,0.418058,0.009904,0.104641,2.145839,0.670681,0.652329,0.479121,0.426475,0.316855,0.314168,0.255230,0.269474,0.285832,0.226398,0.288223,0.248423,0.013588,0.004641,0.040320,0.025461,0.021939,0.003386,0.048236,0.008550,0.022071,0.024124,0.023002,0.005021,0.016566,calm
0.049159,0.012374,2.855232,0.214855,0.194115,1.000280,0.008166,0.182327,-35.197566,0.991168,-0.432087,-0.238550,-0.332644,-0.313043,-0.349233,-0.172185,0.117459,0.151792,0.267958,0.017388,-0.091348,0.010307,0.008882,0.003674,0.004424,0.003469,0.002929,0.034416,0.003558,0.013758,0.018897,0.005838,0.004531,0.019334,0.035565,0.013508,0.464974,0.079837,0.038425,0.570568,0.015117,0.116454,3.190738,0.547671,0.466669,0.457614,0.284004,0.300291,0.348064,0.309216,0.320279,0.215438,0.359091,0.181133,0.162618,0.015734,0.012908,0.002765,0.005489,0.005416,0.003552,0.015612,0.005627,0.014192,0.018230,0.006111,0.006299,0.010267,calm
0.048916,0.014662,2.803326,0.211031,0.227134,0.474822,0.009310,0.073156,-32.507511,2.151222,0.289717,0.285234,0.160314,0.102101,0.208733,0.038675,-0.060084,0.023725,-0.163461,-0.049084,-0.099387,0.012050,0.001015,0.055866,0.009894,0.006048,0.001833,0.127616,0.001954,0.006247,0.022263,0.032967,0.001620,0.050240,0.033910,0.015848,0.338330,0.050422,0.034429,0.370077,0.010704,0.077360,2.658304,0.752325,0.606675,0.475851,0.332427,0.298273,0.265871,0.242052,0.252067,0.219679,0.184786,0.221468,0.220268,0.017265,0.001222,0.059466,0.013299,0.007937,0.002032,0.073613,0.003666,0.008558,0.022338,0.028429,0.002719,0.019889,calm
0.058689,0.029968,2.955204,0.216439,0.208305,1.003921,0.014714,0.173793,-32.217302,1.316476,-0.346706,-0.465624,-0.508149,-0.073308,-0.428428,-0.109916,0.155285,0.235928,0.299200,-0.031290,-0.101407,0.009568,0.010921,0.005676,0.003454,0.003729,0.002934,0.019239,0.001597,0.011263,0.036178,0.009510,0.004923,0.018916,0.049493,0.027707,0.383076,0.083384,0.043990,0.519302,0.035746,0.132241,3.455931,0.673986,0.540198,0.430775,0.331146,0.346026,0.380608,0.283783,0.290473,0.257276,0.335194,0.180804,0.184193,0.013213,0.016928,0.005380,0.003150,0.004891,0.002834,0.018514,0.001957,0.012446,0.031039,0.010504,0.006332,0.011520,calm
0.047285,0.018408,2.858380,0.189358,0.226782,0.361920,0.009965,0.057880,-31.830470,2.035194,0.159152,0.216790,-0.123187,0.004425,0.221453,-0.066356,-0.067328,-0.129656,-0.045651,-0.062719,0.002540,0.008069,0.001549,0.050294,0.007074,0.008069,0.002146,0.084226,0.001714,0.004773,0.018015,0.033192,0.001294,0.038969,0.032316,0.012727,0.305563,0.035031,0.029308,0.259491,0.007899,0.049244,1.842479,0.477778,0.566094,0.336896,0.358850,0.243409,0.266257,0.243471,0.202996,0.178976,0.184267,0.262811,0.252902,0.012422,0.002128,0.050022,0.006603,0.012090,0.002504,0.042345,0.002488,0.007300,0.019548,0.034926,0.001405,0.018453,calm
0.043085,0.014225,2.845718,0.229990,0.236051,0.540226,0.009509,0.110689,-32.635387,1.861162,0.193532,0.095979,-0.084934,-0.045297,0.234686,0.039109,-0.014445,0.061577,-0.190269,0.081725,-0.111836,0.010583,0.005003,0.036338,0.011179,0.003301,0.003128,0.102080,0.001516,0.008534,0.018802,0.017645,0.002210,0.039817,0.039337,0.011884,0.372892,0.071752,0.036791,0.488800,0.006724,0.139633,3.063149,0.772366,0.579390,0.408813,0.388488,0.329751,0.297170,0.255370,0.257811,0.202624,0.210175,0.287807,0.203108,0.017604,0.009271,0.046168,0.014904,0.003412,0.005002,0.049159,0.002656,0.009465,0.019627,0.019760,0.004405,0.015482,calm
0.034379,0.025392,2.900101,0.213959,0.184703,0.978332,0.025604,0.103438,-34.425344,0.948792,-0.477003,-0.365973,-0.223544,-0.281002,-0.306113,-0.241593,0.159025,0.261281,0.317938,-0.017449,-0.081744,0.006641,0.008948,0.003061,0.003173,0.001861,0.002173,0.034484,0.002507,0.023475,0.019169,0.004127,0.003495,0.021576,0.025290,0.021710,0.448123,0.082135,0.035226,0.503187,0.048797,0.127576,2.906798,0.498213,0.581811,0.386508,0.340916,0.217427,0.331637,0.348965,0.303863,0.215123,0.358034,0.153684,0.190395,0.009254,0.012661,0.002849,0.003583,0.001926,0.003305,0.017063,0.003256,0.029634,0.025443,0.005036,0.005778,0.011093,calm
0.050153,0.036016,2.815161,0.210889,0.214382,0.809759,0.008867,0.059058,-31.682950,1.761314,-0.120583,-0.065886,-0.069719,0.011312,0.289134,0.008970,-0.065553,-0.016686,-0.231898,-0.049531,-0.206287,0.009462,0.007870,0.038810,0.012219,0.013508,0.002587,0.024070,0.001730,0.009512,0.021682,0.030267,0.002701,0.023675,0.028915,0.025574,0.435279,0.064192,0.040758,0.331757,0.007497,0.048719,3.041926,0.657736,0.563389,0.462205,0.384190,0.286231,0.326099,0.252629,0.276085,0.249078,0.230860,0.268062,0.245210,0.015354,0.014260,0.039430,0.013277,0.014138,0.002007,0.016573,0.002625,0.013472,0.021102,0.024407,0.003469,0.011617,calm
0.061786,0.027666,2.922758,0.237101,0.214103,0.851593,0.010148,0.082847,-32.635951,1.083460,-0.474565,-0.282531,-0.182658,-0.469874,-0.168464,-0.275570,0.128237,0.145034,0.328125,0.102104,-0.188921,0.005912,0.015711,0.018383,0.006588,0.005798,0.003700,0.015309,0.002727,0.020361,0.015510,0.006335,0.004311,0.018995,0.038803,0.018895,0.347186,0.064937,0.032351,0.442237,0.010853,0.060355,3.160658,0.692746,0.641295,0.427740,0.412589,0.381497,0.323476,0.386632,0.284583,0.257898,0.386926,0.282183,0.215571,0.007954,0.022539,0.019134,0.007314,0.012065,0.005649,0.015883,0.004481,0.028574,0.018104,0.007622,0.008180,0.010931,calm
0.052222,0.022710,2.738698,0.222614,0.231252,0.571397,0.006617,0.094167,-32.040486,1.886738,0.243749,0.221541,-0.151812,0.263048,0.206489,0.044767,-0.075638,0.026353,-0.197765,0.058631,-0.038700,0.006956,0.001380,0.087335,0.007934,0.009705,0.001684,0.064558,0.001089,0.004787,0.018267,0.035048,0.001160,0.039083,0.028470,0.020854,0.441678,0.051939,0.033338,0.367748,0.004836,0.095677,2.467689,0.683291,0.603016,0.360209,0.424130,0.258384,0.318810,0.280788,0.275766,0.211216,0.215111,0.251705,0.233868,0.006877,0.001442,0.085530,0.009458,0.010806,0.001350,0.036451,0.001454,0.005703,0.019151,0.030185,0.001381,0.019203,calm
0.050997,0.029814,3.034554,0.167686,0.176314,0.724664,0.027172,0.116870,-32.104776,1.058514,-0.846262,-0.508847,-0.388584,-0.385736,-0.262165,-0.199347,0.135963,0.224594,0.229544,0.135948,-0.134493,0.006965,0.017668,0.004316,0.010021,0.003131,0.003985,0.029720,0.002439,0.021537,0.016479,0.006818,0.003864,0.023275,0.044711,0.031621,0.421695,0.103896,0.067979,0.652638,0.070114,0.129942,4.065891,0.729408,0.615326,0.544745,0.353939,0.302971,0.296892,0.347106,0.266631,0.251900,0.278937,0.206310,0.209732,0.009483,0.018866,0.006925,0.016143,0.004230,0.008861,0.028023,0.004149,0.024114,0.021140,0.010542,0.005536,0.015522,calm
0.029346,0.033959,2.757089,0.262931,0.229977,0.933673,0.008249,0.070467,-33.333783,1.902105,0.191952,0.162426,-0.034138,0.069224,0.226950,0.064608,-0.105149,0.043963,-0.229020,0.005661,-0.125938,0.008299,0.003803,0.035802,0.011849,0.009018,0.003521,0.034322,0.001192,0.004664,0.026511,0.026659,0.002010,0.025024,0.027812,0.026272,0.328472,0.081881,0.036329,0.559124,0.008918,0.101374,3.712794,0.829340,0.551623,0.341972,0.312419,0.229638,0.309230,0.187617,0.261538,0.207917,0.166282,0.249188,0.212640,0.011766,0.006642,0.043699,0.016669,0.013477,0.005116,0.023302,0.001357,0.004648,0.023379,0.024329,0.003139,0.012018,calm
0.057951,0.020615,3.008150,0.225431,0.216280,0.980579,0.010692,0.100472,-32.392012,1.318845,-0.690953,-0.343677,-0.381377,-0.419799,-0.347256,-0.236286,0.104304,0.107686,0.311321,0.071782,-0.178513,0.008197,0.017561,0.011850,0.009073,0.003382,0.004169,0.010952,0.003323,0.026477,0.012147,0.004873,0.003345,0.016774,0.041050,0.014657,0.338585,0.066109,0.032001,0.484820,0.008927,0.098393,2.679221,0.605683,0.743200,0.450091,0.372576,0.317196,0.294279,0.346160,0.255885,0.296148,0.394410,0.237041,0.211711,0.011327,0.017109,0.013964,0.012746,0.003660,0.006817,0.010661,0.004013,0.027826,0.014405,0.005665,0.003731,0.009084,calm
0.055302,0.015420,3.083951,0.167801,0.203727,0.426404,0.024323,0.076383,-31.047927,1.285330,-0.205890,-0.023396,-0.372047,0.190815,0.206054,-0.067638,0.059146,-0.090837,-0.197054,-0.036130,-0.055815,0.009490,0.006180,0.062662,0.008484,0.011089,0.004331,0.069201,0.001437,0.013479,0.007341,0.011231,0.002681,0.037155,0.043152,0.014668,0.209502,0.057127,0.034279,0.332414,0.031712,0.069633,2.724783,0.600817,0.652160,0.407760,0.434312,0.290882,0.248318,0.210958,0.220945,0.232301,0.167226,0.230278,0.196039,0.017099,0.010548,0.069833,0.012524,0.017988,0.006164,0.043025,0.001543,0.019966,0.008006,0.014708,0.003007,0.020604,calm
0.060404,0.026248,2.940675,0.194570,0.188232,0.889699,0.009487,0.117875,-33.382619,0.988524,-0.510651,-0.335314,-0.417152,-0.283015,-0.375747,-0.296399,0.157293,0.170247,0.284116,0.040749,-0.146168,0.009485,0.015203,0.004659,0.006811,0.003909,0.006264,0.026822,0.002508,0.020785,0.017098,0.006526,0.004884,0.020200,0.046410,0.022581,0.363402,0.075601,0.049497,0.527855,0.013904,0.097672,4.124802,0.647613,0.573390,0.509114,0.329964,0.280088,0.251365,0.434157,0.327470,0.228565,0.411332,0.212415,0.209891,0.016311,0.024098,0.003713,0.009396,0.004906,0.015227,0.025254,0.003339,0.026217,0.019292,0.007664,0.007688,0.012821,calm
0.039860,0.024625,3.042805,0.162746,0.180538,0.347958,0.148424,0.078403,-32.497327,2.057461,0.161188,0.178802,-0.001275,0.172195,0.146098,-0.079209,-0.019554,-0.125652,-0.129943,-0.095145,-0.142817,0.012526,0.003544,0.031893,0.007808,0.004639,0.002055,0.091275,0.000960,0.004183,0.023275,0.036956,0.001655,0.041448,0.039147,0.018245,0.251361,0.055230,0.026364,0.408091,0.006716,0.112705,2.119310,0.612191,0.471661,0.339017,0.361276,0.251027,0.196535,0.214651,0.205417,0.192561,0.170878,0.173685,0.188420,0.012565,0.006196,0.024936,0.008740,0.005905,0.002351,0.046478,0.001615,0.004930,0.021491,0.027724,0.002417,0.014286,calm
0.061128,0.030661,2.981435,0.227240,0.229047,0.798603,0.009212,0.177709,-30.527753,1.339844,-0.637456,-0.364787,-0.285026,-0.253150,-0.441626,-0.361623,0.263415,0.197823,0.434246,0.032711,-0.167203,0.008409,0.016480,0.022516,0.007399,0.002662,0.003515,0.058427,0.002870,0.016025,0.023550,0.006500,0.002742,0.030361,0.042125,0.020685,0.390448,0.067309,0.027825,0.526953,0.008071,0.145938,2.443328,0.733890,0.559637,0.533935,0.282360,0.250885,0.297861,0.400130,0.329677,0.280060,0.399261,0.240968,0.224878,0.011849,0.025330,0.016641,0.011366,0.005101,0.007007,0.038180,0.005814,0.017295,0.025002,0.006406,0.003933,0.015679,calm
0.048684,0.036216,3.018672,0.182544,0.187967,0.738088,0.026500,0.174176,-31.703612,2.036818,-0.070273,-0.041387,-0.141373,0.233242,0.105861,-0.017752,-0.059445,-0.137222,-0.107954,-0.121849,-0.115668,0.010224,0.007216,0.027173,0.010692,0.008492,0.002167,0.050502,0.002903,0.009795,0.019795,0.024336,0.002206,0.027402,0.059741,0.023600,0.394409,0.089975,0.054632,0.508653,0.052331,0.135601,2.940181,0.539455,0.526327,0.357142,0.346125,0.254110,0.227901,0.207972,0.241031,0.192186,0.153922,0.193484,0.238600,0.012767,0.013337,0.030210,0.014492,0.012666,0.002383,0.029721,0.005082,0.013011,0.017346,0.017473,0.003914,0.012466,calm
